Time,I1,target
2.9302,147.7092954,1
2.9306,147.7105704,1
2.931,147.711882,1
2.9314,147.7124025,1
2.9318,147.7128942,1
2.9322,147.7132935,1
2.9326,147.7130862,1
2.933,147.7140693,1
2.9334,147.7135226,1
2.9338,147.7153898,1
2.9342,147.7173278,1
2.9346,147.7190207,1
2.935,147.7189809,1
2.9354,147.720717,1
2.9358,147.7224261,1
2.9362,147.7235664,1
2.9366,147.7255921,1
2.937,147.7269859,1
2.9374,147.7277461,1
2.9378,147.7285903,1
2.9382,147.728945,1
2.9386,147.7305177,1
2.939,147.7320754,1
2.9394,147.732325,1
2.9398,147.7345207,1
2.9402,147.7351188,1
2.9406,147.7365789,1
2.941,147.7379837,1
2.9414,147.7381609,1
2.9418,147.7369116,1
2.9422,147.736031,1
2.9426,147.7363391,1
2.943,147.7377121,1
2.9434,147.7392629,1
2.9438,147.7399699,1
2.9442,147.7404312,1
2.9446,147.7417549,1
2.945,147.7433394,1
2.9454,147.7431268,1
2.9458,147.7435155,1
2.9462,147.7445023,1
2.9466,147.7463409,1
2.947,147.7477699,1
2.9474,147.7481881,1
2.9478,147.7476532,1
2.9482,147.747137,1
2.9486,147.747491,1
2.949,147.7486529,1
2.9494,147.7498262,1
2.9498,147.7502444,1
2.9502,147.7507911,1
2.9506,147.752545,1
2.951,147.7554161,1
2.9514,147.7545119,1
2.9518,147.7525753,1
2.9522,147.7511463,1
2.9526,147.7520513,1
2.953,147.752692,1
2.9534,147.7527519,1
2.9538,147.7531145,1
2.9542,147.7534627,1
2.9546,147.7550259,1
2.955,147.7569489,1
2.9554,147.7580015,1
2.9558,147.7580632,1
2.9562,147.7589334,1
2.9566,147.7573831,1
2.957,147.7558395,1
2.9574,147.7540118,1
2.9578,147.7531252,1
2.9582,147.7526649,1
2.9586,147.753288,1
2.959,147.7543621,1
2.9594,147.7564565,1
2.9598,147.7584007,1
2.9602,147.7604499,1
2.9606,147.7628294,1
2.961,147.7643387,1
2.9614,147.7664329,1
2.9618,147.7678809,1
2.9622,147.7675403,1
